regime_label,prob_r0,prob_r1,prob_r2
2,0.1880217093010466,1.2706633760665729e-05,0.8119655840652159
0,0.9931794666595908,4.553617955127645e-06,0.0068159797221448
2,2.422121835675182e-06,1.6232888521047183e-06,0.9999959545893916
0,0.9999899747092553,1.0020686543464152e-05,4.604252410398739e-09
2,0.009396266483216903,9.735177418990289e-06,0.9905939983389163
0,0.9969581974889324,5.876663177547896e-06,0.003035925848268113
2,0.00044032084640442963,3.859783944583177e-06,0.9995558193695525
2,0.1642610439364627,1.9559168995903487e-05,0.8357193968946838
0,0.9999750323565552,2.4827331243901237e-05,1.4031191132529627e-07
0,0.9992268421289918,4.356367652709231e-06,0.0007688015037871611
